id1,id2
32296,62487
71431,94303
132186,120499
53766,258147
246519,146341
246519,1870
70606,232475
65902,60861
251818,79643
174508,101667
87177,188786
190164,176322
97992,232690
147471,134701
131272,104148
112608,176749
213072,179727
213072,221183
183123,259356
213072,144670
213072,49159
213072,146165
213072,204526
213072,67119
213072,113042
210190,14098
9543,193308
9543,62000
188806,21263
102973,257218
94053,221725
121119,127809
245366,158109
245366,149706
39014,219770
207875,38665
92239,188128
26463,70091
26463,30649
113126,87389
188459,243276
239165,173939
225398,88412
139303,259137
254275,237220
228531,225747
71636,102060
100905,25865
246064,242985
27401,136837
176854,119637
165810,248826
169639,244739
101573,119385
181381,26343
191758,250979
124602,130335
201614,134324
54875,119193
124743,135408
145692,175931
45331,180930
41239,142145
64124,107311
168741,160767
2431,103135
201636,210952
110202,251811
110202,183404
201150,187508
119391,22682
57354,89853
30987,66609
183452,43681
187716,104645
94389,112739
36486,76883
113799,132994
113799,30383
64362,225499
103182,224088
64362,223580
13028,68176
13028,153354
67703,19637
28865,113940
218555,38905
218555,130080
33779,218438
180144,141087
103087,48736
11792,31612
214656,173793
41885,212814
15,5209
155859,94785
74513,259065
52224,150537
158398,42404
197494,195037
101668,56220
91256,213121
50051,260842
50051,233363
50051,45227
50051,100751
243189,239667
3295,97335
53665,196199
101522,7712
16407,175654
71636,150909
248131,15896
135848,43337
140931,151202
87004,5609
180859,162780
82186,151422
82186,120996
54981,145149
110197,105222
110197,172500
110197,184923
114176,24030
127175,257386
251887,207195
64314,93412
231324,94381
55481,63103
55481,229169
55481,137297
55481,66957
230385,114794
146697,71905
216081,135213
65522,234434
30291,658
219322,132075
81336,143001
222641,72587
139973,156762
35287,159008
8037,66181
184649,63236
196544,4191
196544,248355
161549,141136
172974,186456
152315,259814
207591,113193
44462,131658
105170,178521
81336,55954
206614,179632
45307,94364
107756,127762
2974,195148
138762,84362
56194,165211
147788,143454
111866,109046
165171,144951
227386,117662
56898,69652
1961,160150
127248,106525
56898,86326
164885,117269
218347,120296
55059,200266
197304,20111
225890,222597
225890,187212
227103,3938
80662,105540
49664,175899
197003,154911
254554,243362
59092,130146
152753,129100
22268,96991
146227,131791
183528,110346
72374,176867
146314,18216
11625,94506
209426,107911
174998,225587
209501,92425
186505,46798
194974,173386
199934,102769
222616,237268
137673,3628
244499,200999
192319,179327
209163,80542
13229,255781
17307,60764
43228,157094
165533,219168
165533,255694
125870,217681
96090,138381
258526,153855
169416,152756
14022,29582
179001,25349
70814,136102
42327,7756
151440,147144
111216,606
246821,136285
242664,85008
49602,222084
243580,107800
243580,127584
16713,151171
136895,250816
136895,40310
236165,30792
71671,19263
260501,223893
7858,4516
200258,232663
107446,150479
107446,91144
107446,56494
205121,235350
129331,200215
67815,145552
176544,20034
224992,76599
202447,214925
41083,40117
54666,164331
24464,216194
33113,246299
227109,557
42270,167226
47899,199798
164885,111237
246572,191537
87964,484
123797,14720
24556,192825
187716,193915
60963,197061
60963,179746
134159,154867
251887,196912
260501,90061
80512,97673
80512,175727
99525,7131
38696,160925
38696,260824
138297,42474
138278,65643
827,44652
244448,253956
74913,95875
10462,181710
82097,152476
82097,170547
157768,230270
227106,161938
177089,19512
173975,33750
81826,127395
21714,98782
179470,73985
179470,105288
179470,252514
179470,169586
174787,240140
104158,107423
20761,244863
19956,224526
227071,241020
129414,172952
200177,155277
234691,200768
150339,77658
120171,25649
137547,8302
137547,131265
259361,253183
9414,196901
33121,50332
74683,69564
221527,94015
217623,28678
181314,249820
35330,154020
9414,188677
200847,91276
185289,104517
186347,39917
87177,114249
128323,106273
243888,195415
205121,120658
71671,137186
69351,74296
174833,48289
174833,253475
174833,222111
174833,160233
87004,210330
138374,62759
113130,164818
99340,159813
177679,56961
30291,103104
69351,27873
216452,161581
27794,160189
53982,66835
196168,87748
30750,226727
62748,34557
188788,162653
188788,148113
129368,120917
41235,122572
119707,5149
101276,63720
17700,1757
2431,252506
31514,230927
258500,89974
202266,234582
202266,20452
150755,28798
164177,64434
199317,232262
199317,216512
199317,49444
94936,78428
84908,104242
159796,138690
59677,196050
51268,142381
176085,192962
107001,43936
177078,103558
189321,98273
234578,232032
100560,181871
32187,12400
177123,215750
135941,201841
253951,97526
191763,102532
60997,241777
92743,91068
41148,78767
170193,16684
258996,6830
86053,136145
261635,191377
77256,252237
210653,168516
240511,124134
208834,95174
77000,107306
165649,217936
2038,116385
108261,96946
154717,259480
25222,211873
37509,116587
77716,29715
219229,177953
139411,97583
244052,193093
107058,46883
127311,186225
44473,130461
261125,160622
119061,195566
117122,255796
175731,78003
34316,124672
53191,139460
31086,257513
31086,90478
31086,68673
80569,203490
29740,123522
136214,225584
151220,71551
37170,149869
168228,20109
139747,99863
139747,122069
181952,254313
250323,107726
107436,24584
137811,174862
94302,134953
41885,198399
187476,125823
79270,259678
219736,238488
163628,235222
53142,142546
116049,69947
89415,200031
89415,171263
172818,90830
55964,150856
73308,115732
197671,259987
41137,5652
65792,152940
74172,87057
74172,144759
74172,162360
249310,237324
33220,6745
33220,91219
183759,161047
70234,20278
177986,177524
162041,13726
2285,142602
14582,24174
51832,151541
128251,75739
569,159306
76480,147122
234566,85027
257034,202016
140632,97288
253921,122153
254630,55969
128461,38400
230847,232681
245706,135431
56981,145488
178182,3931
234173,14122
40576,251310
71033,255682
208900,180890
208900,118995
208900,143657
82010,65187
218250,107117
198909,138365
86794,79728
41266,84889
108543,41196
147788,235073
208900,239921
40613,161462
195646,259937
219635,234166
242166,136242
124389,95297
34492,30822
231686,99034
47785,224145
192902,177401
220944,150532
228522,125285
4094,239002
76045,220438
76045,201808
212372,233529
190000,44061
125547,121700
35488,187703
35488,102687
115336,116016
250765,4885
155859,195225
96090,98515
225120,102217
209060,261524
209060,5576
79386,195597
79386,2485
70436,234437
193730,136762
104957,210497
3436,75437
69128,41743
202433,43590
46672,81589
203232,213453
170461,37710
170461,59504
170461,223800
148720,146095
53315,256003
10501,8916
258631,168046
48121,255519
54834,64856
114622,197408
160278,121954
73837,127075
77582,259305
88330,60718
48121,13416
70357,220173
113071,130268
104957,175266
250471,228629
229098,94081
133405,150408
205383,88152
59210,326
48323,75505
205438,163718
24931,205735
83281,172412
69531,123523
189544,133142
189544,158938
189544,244822
189544,6054
189544,261336
43573,162723
189544,2605
189544,48582
189544,22211
189544,246567
189544,150046
189544,2608
189544,140862
189544,125991
222204,201731
120602,190565
105662,49881
157612,19102
26138,204228
189544,109182
79263,109335
202776,142967
228730,26851
172210,45455
76302,222755
252305,128801
133462,66649
88229,207444
160733,11095
194980,239176
69626,109842
70317,149111
197355,223611
224962,261461
216829,258254
142529,75396
75626,188582
26092,7686
222305,260279
15874,231171
244649,112838
244649,154896
183660,57475
233745,120161
3472,2936
3472,45645
217645,195437
165751,190937
198276,39757
69477,15125
21222,96383
88550,35177
225390,53640
39890,59941
147185,29626
177452,224288
133980,128424
133475,182303
172873,143759
12181,218159
46188,165641
198255,225611
204461,179782
204461,154105
169708,135116
73726,240449
47564,9847
145177,196358
74263,106807
111645,15421
199002,54658
144921,229895
6921,218907
163031,158779
204461,6278
89509,176089
131377,20911
184971,233947
184971,17530
148697,38825
50577,122514
61960,139609
140675,71922
148839,131421
165312,244136
15137,86080
105398,65564
170652,246194
183123,90241
158322,106421
186807,73274
186807,192786
186807,223869
179732,64293
179732,6586
57594,148594
57594,26995
131737,204956
83309,64193
160513,15847
104774,178979
118241,218380
51829,147202
51829,155576
177960,35817
248130,86321
174546,189789
16224,181804
66865,90307
218881,25604
187221,146492
113943,87011
194037,136005
68267,28076
69833,97125
85009,205751
163633,251388
172103,5039
240222,125040
113712,43453
87257,212368
231042,31269
9228,243740
128275,254234
106874,214370
245108,19959
244791,183791
71210,207578
21584,85549
88857,200922
248062,232149
21643,217235
211462,139535
87403,136990
103648,260136
244499,110869
149979,17475
139979,82340
139979,219999
62268,160373
261823,187417
124940,138974
170445,211314
157805,217140
107839,124611
41235,88803
161931,134411
115570,79213
190002,67296
107290,228184
237369,147774
249494,58009
16599,132708
62391,30913
255396,51646
107847,115021
218960,235971
4231,178089
9250,216490
9250,117014
9250,197871
131734,83368
151319,125146
82315,200833
60813,173384
218586,259421
116338,156688
184201,211677
216452,177855
175682,238538
19037,60398
107217,257412
63726,31973
86373,172574
173147,169056
40576,80367
242877,42700
204602,172754
108435,111741
251067,137254
84333,157490
84333,24060
211628,29709
211628,130891
190267,200926
233799,92509
66125,108534
172493,82007
114254,136195
119120,222302
261113,145584
145129,193977
181443,25307
116389,252077
48502,185744
164193,210799
125615,113269
125615,114818
125615,24543
125615,83827
125615,180329
250477,119475
208900,247518
43164,42902
250477,113968
204335,61541
34997,259654
258453,94334
211227,155410
174176,208141
227458,231119
19652,58188
106916,69583
215952,227988
215952,78249
117110,230780
88495,85426
216452,96995
216452,220746
216452,194965
216452,218638
216452,177513
216452,89218
216452,246823
216452,95891
216452,54072
216452,5262
216452,88399
216452,9239
216452,162101
216452,201763
216452,133394
216452,34210
200473,250389
100173,199952
167828,25586
167828,205243
100593,123763
216452,121662
216452,164709
89602,92237
79710,20587
134069,198105
199806,194769
199806,125388
199806,183813
98494,149613
108266,194788
237629,109840
233580,246116
211019,123109
96694,97779
113399,98880
69760,186391
22688,30709
158659,158145
238014,36794
149188,77150
135339,101709
33582,172181
226363,32183
86952,140150
53583,212984
178300,224625
178300,52287
52637,239583
128097,97254
160819,13241
205830,20093
44202,93489
174451,255976
102204,218850
187415,154740
130543,207222
97257,89092
176127,195491
176127,180241
176127,179812
148457,231098
100293,171944
200900,230108
233633,132012
170461,193381
170461,260441
170461,12113
39326,19606
249993,137195
235415,219655
235415,92900
114661,213088
45591,109721
186414,213417
71633,128108
174812,208539
70667,23090
144137,145807
85793,215744
140389,44603
140389,191963
59606,218348
91090,180782
38943,178405
33220,176290
25769,39918
67723,219142
71360,134082
143975,50758
42327,167554
185582,50910
256392,193207
67723,70212
206316,18844
206316,7265
206316,38237
2951,222769
230577,60408
215715,35
58184,43443
55598,89825
206316,215571
66188,231014
134895,169083
176417,73177
224644,225202
15266,86825
121141,54020
170648,84282
40416,95601
85300,147436
221429,150897
221429,139100
53524,115136
42327,71469
100350,28298
194868,259718
258190,75618
117695,93980
170269,127418
65471,217406
212860,224327
64414,28606
215945,261597
21793,230925
37636,191325
229733,94670
189268,167698
213639,55188
213639,139243
61509,230595
197174,255863
229081,220396
142139,180605
248010,152824
139998,120329
40132,199577
40132,235811
108915,260243
186750,239034
115619,210896
85922,236474
255193,234007
68662,205637
28836,109928
117489,256683
132352,122281
140917,158718
37426,153928
255914,91814
211607,191724
179836,76144
185002,238212
21549,218836
106595,182259
68961,61579
243902,70629
33305,36147
243902,129719
57137,148689
7877,13183
24197,46454
7877,11393
159641,134877
154843,85963
154843,138903
102536,71030
179836,229048
6889,161710
244479,95511
8352,16283
107663,71940
107663,133634
130311,34377
83487,174740
190775,92304
190775,126539
190775,54919
212898,46955
219921,233542
249331,222728
185007,1981
184365,52328
54365,96138
9865,71170
126511,145264
198255,121926
212997,128724
219216,65341
219216,191232
219216,220369
219216,67215
219216,137361
219216,88847
172864,137775
39287,3314
214261,47131
200192,251922
55113,112152
163458,191787
135470,123035
117064,103871
234068,28991
186554,95294
49583,52314
123327,24552
123327,232332
71360,165508
33610,38773
33610,253795
33610,106159
33610,12290
33610,187451
33610,47623
28865,1678
173004,106468
15940,80224
15940,229728
234399,35861
1150,10616
29764,188220
169400,142292
169400,209515
169400,20606
199723,125684
199723,92092
199723,62446
137400,166009
193098,40222
171798,79327
16058,89300
186792,25064
248560,38358
155199,153870
7954,173248
127082,40535
203992,133170
42549,149652
85364,197392
219097,199516
34365,251594
214147,53058
26543,59709
100726,60999
100726,64986
154383,156606
34592,260883
34592,17915
34592,13882
69269,48182
10838,124635
151406,33601
231679,71760
68227,168728
3163,167120
130474,232239
173551,87898
198701,144120
129618,128086
178462,41153
207363,252462
23464,14346
158336,207891
87663,252749
135377,175867
152127,23396
229028,118952
135240,63105
169704,200450
187518,112012
187518,182077
71381,66166
231353,202597
231353,248213
216452,114079
216452,178842
53665,67061
231353,123085
207569,34422
151041,176844
195608,80068
165154,87230
22684,184653
50790,192312
77763,250779
250043,230682
82490,174187
153534,239597
153534,132566
76499,107478
76499,9301
76499,127723
76499,26259
76499,14942
149878,179864
448,160369
72896,79686
247800,239959
225575,205501
69058,212511
126188,71542
208554,90266
102098,133767
232545,10928
2775,120760
233792,223232
129301,49190
184075,224509
40576,42692
126871,10984
223517,40806
49357,106029
245730,50007
164193,72040
178300,43989
28837,121944
254415,36522
57614,217962
167417,99588
37245,227509
230577,249942
148993,191296
73365,30965
73365,201726
197622,53712
197622,141631
78665,187894
148858,48897
148858,235694
81735,161376
90138,9503
184871,168217
169784,196787
224721,257155
224721,242473
255193,81251
189544,120925
108504,84439
239011,211
189488,207119
76499,69390
86961,56303
10289,195133
242764,230926
157403,35002
30739,170746
141024,259203
11017,70127
174339,14919
57609,29095
119459,186633
211383,21551
157828,157568
11994,247822
131797,253229
230817,224094
203209,56047
203209,129478
203209,158501
190507,228315
69417,3452
6250,229699
104331,83865
147016,22936
155404,56014
63027,261526
133636,243761
258882,99079
109484,226091
227004,96368
30799,200548
129207,79149
105086,205151
105086,244431
105086,150280
219,253185
219,180634
221076,111160
66188,27106
100962,175911
92018,108747
92835,68191
117126,8333
205282,198210
109560,215141
109560,1244
230055,30766
214732,108902
206006,211980
210728,116259
38954,208569
243168,167197
210979,239954
7638,205825
243972,146676
20953,160889
51629,85255
211212,70601
20953,20887
254967,155339
25107,200697
155516,247907
202264,151902
90895,24807
202264,47044
83659,113401
175805,206950
162137,186283
214145,6423
127742,128849
115489,12982
259771,146696
183394,250189
1862,80477
234173,204092
222365,23012
132714,20363
54070,50021
48476,202745
114477,89297
255074,204787
148038,247002
40669,53805
21390,195403
104138,151225
253315,107629
182899,260017
195966,15413
74673,182474
240306,122484
117100,59531
217375,124906
57147,49352
68120,68101
93098,58373
80147,146884
168750,2465
252758,204440
39311,16281
174460,103968
233844,118275
98315,44660
22014,136270
210136,51751
229628,86928
82634,213572
1141,181102
1150,259995
195384,33028
138434,115197
72370,121519
72370,259120
72370,81767
72370,31720
236249,79930
166373,233196
166373,240967
192362,73044
14212,182910
28528,93360
48029,56395
133810,68483
216265,259907
29475,177045
47564,250191
77327,189386
155029,234609
77327,116811
111454,242560
176924,68438
176924,247300
125235,247297
38153,147924
234109,167860
234109,20328
109020,165992
109020,180620
109020,198341
149524,62379
149524,108072
112550,53902
509,195729
89556,176524
109543,122104
73378,189399
1868,168740
154760,116139
85701,49503
157243,93080
204125,4373
40576,77433
199921,103933
82132,154629
243327,198177
92244,241239
6289,12884
90561,210210
101397,169162
101397,68975
208350,128256
128091,222687
62351,252515
144824,56662
120791,161492
49602,21905
226028,213266
205730,173717
205730,250730
111317,211617
165102,188993
102356,146767
102356,150610
178321,123989
178321,45466
178321,62475
178321,60961
178321,4570
178321,95790
178321,61898
48240,148805
40576,234965
54054,111815
15597,182600
42350,51869
70457,194836
72370,7795
89291,20293
239811,205354
253618,250960
101433,110932
55623,247930
47616,180178
47616,244483
143774,203111
16881,216405
242850,103292
155205,178003
104791,110802
110624,73563
259852,208241
128144,18104
64712,147656
202506,36201
158783,35496
128364,163800
210594,204100
114662,15113
114662,7222
66636,251415
93902,218312
120602,44026
63204,216556
169440,235000
118247,85421
118247,229683
184016,250850
22387,125940
182936,145605
243017,78480
243017,26019
243017,236439
157182,188372
130784,218645
130784,77890
225187,188289
148436,64786
133182,146213
159066,162567
83137,210570
236983,157543
32971,260612
26429,243764
26429,178711
129832,241462
42341,201588
255830,10281
219485,199701
158786,50853
216452,57315
216452,38049
216452,178876
216452,154106
216452,235044
216452,122988
216452,67626
216452,56385
216452,10432
216452,142214
216452,243604
216452,103867
216452,194986
216452,147142
216452,21874
216452,157904
216452,146994
216452,97453
216452,183801
216452,46094
216452,218094
216452,149451
216452,63947
216452,175096
216452,198744
216452,75443
216452,32535
216452,177520
216452,109511
216452,221843
216452,121361
216452,142106
216452,158627
216452,129378
216452,167692
216452,99153
216452,6552
216452,235807
216452,74819
216452,158662
216452,165006
216452,195977
216452,237181
216452,57171
216452,89051
216452,180540
216452,143780
216452,32772
216452,180366
216452,248441
216452,103773
216452,118001
216452,117345
216452,71147
216452,229829
216452,256769
216452,73170
216452,217030
216452,40020
216452,219197
216452,142829
216452,179603
216452,111141
216452,146160
216452,88047
216452,123604
216452,14365
216452,70269
216452,93895
216452,116238
216452,187211
216452,95635
216452,225457
216452,116386
216452,98215
216452,19362
216452,3521
216452,114998
216452,39793
216452,46390
216452,48175
216452,34382
216452,14946
216452,119362
216452,98332
216452,254716
216452,172466
216452,199931
216452,109121
216452,76757
216452,57091
216452,206532
216452,125327
216452,108911
216452,61580
216452,105693
216452,123666
216452,15922
216452,71103
216452,16080
216452,244730
216452,155001
216452,78725
216452,63096
216452,77524
216452,82039
216452,77740
216452,29526
216452,80707
216452,182823
216452,201077
216452,195925
216452,73366
216452,162580
216452,184060
216452,68653
216452,208938
216452,17537
216452,14162
216452,102463
216452,221745
216452,227628
216452,60709
216452,19252
216452,260083
216452,30589
216452,144813
216452,207499
216452,125115
216452,116753
216452,259299
216452,30419
216452,8759
216452,244180
216452,227651
216452,46973
216452,111099
216452,8464
216452,24124
216452,35354
216452,43226
216452,103786
216452,251506
216452,204776
216452,172146
216452,213196
216452,166162
216452,139362
216452,33816
216452,254095
216452,158270
216452,188979
216452,176953
216452,104391
216452,22041
216452,188638
216452,207450
216452,60129
216452,20916
216452,111037
216452,22012
216452,96388
216452,149542
216452,58739
216452,176399
216452,149883
216452,86652
216452,218877
216452,196657
216452,96853
216452,172116
216452,30159
216452,150957
216452,12586
216452,259303
216452,233904
216452,249305
216452,230778
216452,39294
216452,17130
216452,147467
216452,1311
216452,212233
216452,130419
216452,116825
216452,85789
216452,70795
216452,152092
216452,200121
216452,104223
216452,38657
216452,166627
216452,94580
216452,58128
216452,39461
216452,144681
216452,247787
216452,64331
216452,144933
216452,41818
216452,99646
216452,36140
216452,11304
216452,115450
216452,155458
216452,50048
216452,183159
216452,18859
216452,151410
216452,68436
216452,144844
216452,656
216452,59423
216452,66746
216452,140151
216452,12785
216452,113856
216452,142088
216452,48166
216452,137342
216452,162079
216452,87856
216452,63608
216452,106724
216452,153676
216452,178826
216452,261443
216452,15816
257536,253192
191215,258192
240104,167497
149853,169940
38272,7183
252047,225131
236486,46862
42701,94805
59686,212240
164449,63631
250888,11102
70391,153699
170368,116648
170368,26940
96694,134122
62351,139534
142839,80126
246571,77440
114889,97900
219270,110046
167934,84329
226972,92803
261750,226713
261750,45232
3239,91511
129745,12615
129745,153645
129745,169969
257448,197950
109543,175077
35495,85741
57609,99543
38621,110938
187277,38478
48022,187197
220768,151789
255437,191734
125599,3318
236429,187852
108100,80647
2243,209302
140072,227916
169672,242373
223379,26753
32866,43310
257104,234388
175280,211570
127565,33173
101258,261809
36297,235879
139012,75489
222209,255859
110962,226757
63635,117204
250004,132583
249554,30910
95353,118992
95353,56038
170258,113666
27709,237155
180086,107722
191014,102231
55118,201175
178782,172972
247782,48722
239518,212327
178782,181475
241707,93753
181618,62388
181618,74064
192062,143139
252697,44475
252697,151254
185282,45241
65084,128784
74390,147604
186460,258892
109666,209165
21760,233351
109666,205739
173674,49419
178374,226600
226513,210298
102295,7865
125599,196916
119492,198321
45462,71146
141981,100715
38954,183183
148073,185037
90084,176192
150794,111481
188478,204464
239516,97614
225630,26905
65496,143789
6538,202308
145649,104092
13107,131706
180645,120900
171480,53402
13801,85809
254350,229126
78825,10767
78825,75784
78825,4713
78825,137718
52895,228648
146903,218981
125723,121575
125723,258860
168798,247862
74960,86285
74529,1438
234173,166345
148984,44991
246592,43209
125694,20077
87826,200294
221046,183339
152042,35034
216179,105297
150246,254017
233027,242446
176078,154877
248695,187756
23776,21044
245880,204288
12443,148340
128288,132110
52051,221654
256874,175081
170984,129651
11058,126652
11058,102017
253487,195058
253487,154142
253487,166119
253487,41240
119156,164086
2670,243154
76516,39980
239705,70316
258909,186063
256369,238511
73103,23112
125723,153451
191745,91367
103880,83854
261238,244619
58095,148479
58095,205785
58095,119867
6133,97617
144921,138150
180438,200010
236934,77111
90920,124018
128866,80013
128866,179004
211555,169234
109020,67420
228897,132838
238363,202056
247029,93432
229954,31709
69174,189406
155238,20214
209698,196564
191472,253923
50229,28853
234076,60215
164352,80256
7858,25182
239487,65224
225383,180536
125888,151329
137623,159966
125723,5838
47243,55272
62542,70311
150770,214814
57127,62918
260346,14004
86599,213099
138538,243009
221001,210219
241686,6725
256129,145307
102147,173650
174168,4727
64610,172260
15454,23220
174251,244482
52616,146231
253231,202522
63247,185853
20861,136488
20861,230617
20861,241363
20861,218479
253231,128303
20861,251766
20861,175919
20861,219426
13751,169479
71276,154199
119136,176651
109703,82411
25588,127348
11002,178015
176407,248078
15454,255934
15739,123711
42327,21452
21714,22978
34452,241555
153476,29106
9187,67957
12782,188045
105472,249725
16750,159007
114070,95261
42327,45760
83017,128640
257119,307
238363,31493
70731,180151
251887,3165
1107,91099
196162,33373
147776,246445
258670,149178
21714,71302
239137,97309
16317,252359
59864,48119
71557,228048
20861,177502
209501,77742
34318,112688
258692,20954
238655,81399
238655,1602
179001,218707
159725,194889
113283,197810
51793,59009
143703,5793
246923,173662
27287,105658
27614,19581
68733,66932
85458,188735
208900,53533
251431,262122
166039,88214
149739,199266
40709,106813
64970,2625
110680,189881
64970,168743
110680,30110
64970,195284
110680,113061
171191,57177
64970,164047
110680,50682
208264,220052
207577,54400
41769,202018
202066,259410
132713,145874
29094,207186
256371,16627
42327,207303
113491,252847
114665,244332
186198,1764
126481,56217
113491,18403
113491,57579
55612,6962
170504,20183
29983,37095
44315,33009
81878,125781
203625,84745
84099,54355
257827,94827
257827,251218
260212,122776
243017,170964
159759,195083
97679,113632
171870,180736
193546,182493
181780,69873
48568,1762
149467,98055
208898,121571
161450,190764
161450,221097
197378,203481
133282,163541
73108,210054
240844,131887
50439,66604
69454,161809
196808,126018
51820,135419
69250,198181
194171,56361
184343,75442
224588,194582
97992,96749
88042,59751
126554,59520
90092,213966
208234,84324
120442,173176
196078,200151
116118,16968
8036,116633
188305,68005
240994,239652
127748,111401
61677,51177
61677,136531
229283,213788
229283,99760
106730,142933
77352,202256
223295,10747
62074,101757
165456,75140
17802,214329
216762,242763
216762,79485
216762,188799
44543,12164
259681,249347
259681,47424
106447,190202
159351,127176
36407,83979
182277,188758
129403,196704
100293,258287
144064,10901
144064,204971
172514,90610
189895,68510
146469,47158
44726,199708
144272,165464
255254,141297
88415,155731
24120,15750
37782,172560
126871,140891
15733,188754
249754,72541
105386,24065
105386,233246
166825,107141
145215,216274
125111,5373
158224,119202
235957,49612
73121,94556
179675,91442
78748,126990
245346,166018
112922,175427
233927,77792
220253,169184
220253,218117
220253,74417
149853,231678
149853,252555
149853,197819
131584,212805
209060,56993
209060,50990
209060,105420
209060,79854
209060,126538
209060,18052
209060,127716
209060,75343
21100,237344
220779,169792
236831,119769
10948,254588
63027,189476
21100,123510
212606,164421
235857,99973
155041,167155
64743,67702
68796,199571
68796,199967
247306,252132
142056,90518
43574,169970
111251,32358
230387,48288
240018,239864
72190,153397
186088,204089
86183,23949
218488,242092
33597,227321
128401,74167
202066,175575
47205,224002
24334,28736
127934,35019
175534,21225
168089,192394
176554,256808
21714,94652
238138,169102
238138,246920
238138,20709
238138,92324
68796,92840
197663,213331
197663,22691
197663,4630
197663,53281
197663,118803
197663,220142
197663,223538
197663,258112
197663,13884
170223,150162
170223,209961
84355,15890
152430,197166
100243,206179
87002,29676
123249,156957
19464,92378
130119,78246
179851,50338
64148,15464
64148,258614
218937,14155
227743,47022
251858,36641
152821,110928
170223,209638
47421,105823
8728,77402
129789,877
256101,49111
100478,190760
100478,76048
85731,14918
85731,182385
236395,241476
186987,248927
151651,236143
184497,213589
238805,227378
250630,100331
997,224461
143368,72931
77917,66029
229445,136522
123679,149040
221229,4561
54875,253581
223267,159979
119225,89082
208554,145228
106460,32311
213734,180958
211723,255195
167046,77500
67244,21579
245377,107541
149467,234262
149467,178591
78134,124692
58125,126517
21347,59030
106593,145885
23907,16994
28403,160145
28403,222091
28403,258747
27794,84628
27794,127604
27794,232780
207539,121154
29912,213363
12655,154903
50577,68273
128820,251609
128820,94124
212175,78852
212175,234138
15791,113988
73233,95712
73233,145209
254415,173447
212322,120414
240211,13296
250346,176007
188344,202685
188344,52390
188344,215704
188344,62940
188344,84760
188344,38430
188344,198676
188344,149328
188344,145445
188344,236270
188344,238521
188344,36470
188344,208673
188344,193217
188344,156109
188344,70921
188344,36856
188344,245660
188344,217023
188344,138576
188344,205653
188344,192639
188344,230161
81407,131159
172180,129777
199994,185339
260797,25298
189240,145345
141900,145481
138085,151110
72553,255612
229813,237510
11837,106835
114737,25934
229813,88848
69258,23946
28865,143187
116389,54016
129936,28757
233007,234329
104545,55259
49692,53308
75901,57620
226567,128416
26706,172731
83313,251558
74138,182366
200258,173401
61960,220736
139441,104913
40011,54152
81612,166194
61223,241715
124883,20835
193449,57012
61223,171466
83915,205706
30053,86662
241520,154354
94546,87250
188625,196864
63806,117008
64724,155960
59319,179668
171090,146080
180943,222822
46340,76889
129414,70492
38991,178064
248522,77889
125087,81045
153189,195149
29108,192793
63714,144533
171369,73437
214478,139047
187161,250585
65476,117857
42965,113650
96240,70539
17705,144149
69600,98423
169433,109709
17030,157610
17030,162307
26885,223731
129989,49577
35882,6088
190164,35399
239918,164540
105409,207037
22466,4050
8526,233814
85393,50862
138428,244305
57051,210115
120495,171339
132897,252610
199204,161132
62352,163224
257958,34218
257958,203888
205606,103022
252284,213149
7963,12621
68159,150151
76404,70474
196833,102917
248876,253032
34484,243654
254500,51239
16842,126108
120188,37138
42186,199825
42186,87175
42186,213361
51757,258269
152485,211460
83423,37248
135468,232508
68620,152977
31598,51000
119610,213830
197187,192169
46911,249275
46911,10400
97746,49905
232825,138868
232825,47802
232825,68807
109111,219304
109111,75832
109111,135825
147449,138233
147449,91908
147449,125251
232285,198723
41923,39714
130044,61448
130044,95807
130044,216148
221307,223183
40492,70393
51856,61783
929,190484
251143,6011
161656,82540
104928,101889
21714,16449
68789,87533
73717,225380
81658,133633
209794,197130
125228,26193
66293,157481
174251,20377
174251,172943
78680,255860
256466,208957
5516,55033
148521,233631
148521,121358
29659,24515
1026,128685
152444,175556
9808,45271
139448,224827
143952,3264
214021,203145
83747,241681
128232,260635
28806,258509
22633,162278
162980,86273
222158,5022
222158,71983
222158,45422
150733,100003
111810,258623
4253,3670
36297,251532
4253,257043
83747,15595
20940,11659
238394,237989
16348,123776
17671,192170
86018,49826
238394,168706
12217,21601
36684,193835
101397,221471
12217,153637
163442,31253
163442,213600
257527,133451
7858,238925
171369,85806
188335,171558
29354,77825
129929,197672
83747,148889
135901,16545
135901,231540
121834,133519
200230,44971
21714,40836
41249,252009
4253,95750
80430,7939
188287,127081
188287,212083
229924,98542
28825,83156
117469,168023
9343,4318
161615,152985
174998,35202
124846,189112
249034,110271
118446,81212
118446,208849
58513,65042
58513,151379
58513,260259
58513,8629
124423,245578
3913,70239
3913,107869
3913,214403
62007,440
62007,139541
62007,169943
62007,145257
62007,34261
227724,67251
26275,247120
63187,104579
63187,183400
214521,35441
214521,68781
214521,60791
214521,206917
214521,137959
214521,196801
214521,208428
214521,187436
214521,217146
214521,261699
52008,142442
52008,118731
52008,3933
52008,134874
52008,17017
52008,110348
52008,97102
52008,151971
52008,260843
52008,44219
52008,232598
52008,114727
52008,249812
248013,74497
248013,183794
248013,190928
248013,197565
248013,102960
248013,11011
248013,14966
248013,115745
248013,243441
248013,93542
248013,136382
248013,158655
248013,217490
248013,131931
248013,72538
248013,111926
